source,tour_name,tour_url,total_days,day_number,location,activity,price,scrape_date,state,city
global_journeys,Australia's Outback to New Zealand's South Island,https://www.globaljourneys.com/trip/collette-col97,18,4,Sydney - Cairns,"Fly to Cairns, the tropical gateway to one of the world's most spectacular natural attractions – the Great Barrier Reef (UNESCO). Established as a marine park in 1975, the reef is a haven for thousands of species of sea life, as well as turtles and birds.","A$12,438",2026-06-09,NSW,Sydney
global_journeys,Australia's Outback to New Zealand's South Island,https://www.globaljourneys.com/trip/collette-col97,18,5,Cairns,"Board a high-speed catamaran for an exciting excursion to the Great Barrier Reef. Explore the reef from your base on Green Island. Enjoy a glass-bottom boat ride, stroll the island's walking trails, relax on the beach, snorkel or just watch the fish and sea turtles swim past from the pier. For a more adventurous encounter with the reef, an optional outer reef tour is also available.","A$12,438",2026-06-09,QLD,Cairns
global_journeys,Australia's Outback to New Zealand's South Island,https://www.globaljourneys.com/trip/collette-col97,18,6,Cairns,"Soak up the tropical atmosphere – the morning is yours. Perhaps you will take an optional tour on the Skyrail Rainforest Cableway, taking you above the rainforest canopy for a bird's-eye view of unspoiled nature. This afternoon, visit Hartley's Crocodile Adventures to see crocodiles on a nature cruise. Head through rainforests on boardwalks to see animals such as wild birds, reptiles, and wallabies. Visit with a koala and chat with a wildlife naturalist to learn more about these furry creatures.","A$12,438",2026-06-09,QLD,Cairns
global_journeys,Australia's Outback to New Zealand's South Island,https://www.globaljourneys.com/trip/collette-col97,18,7,Cairns - Alice Springs,"Experience the vast landscapes and tranquility of the Outback. Your flight takes you to Alice Springs, the perfect place to begin exploring this unique land. Tonight, continue your cultural immersion with a memorable bush dinner set against the backdrop of this unique desert environment.","A$12,438",2026-06-09,QLD,Cairns
global_journeys,Australia's Outback to New Zealand's South Island,https://www.globaljourneys.com/trip/collette-col97,18,8,Alice Springs,"Access the history and culture of the Arrernte Aboriginal people by enjoying a guided walk on their sacred land, followed by a talk with an Aboriginal guide. Gain insight into their cultural history and discover what makes this place so special. This afternoon, discover a more modern side to Outback living when you visit the Royal Flying Doctor Service, a lifeline to thousands across the vast terrain of Central Australia. Later, tour the Old Telegraph Station and Anzac Hill with its excellent views of Alice Springs and the surrounding area.","A$12,438",2026-06-09,NT,Alice Springs
global_journeys,Australia's Outback to New Zealand's South Island,https://www.globaljourneys.com/trip/collette-col97,18,9,Alice Springs - Uluru,"Traverse the “Red Centre” and head to Uluru (the Aboriginal name for Ayers Rock) in the heart of the Australian Outback. This huge monolith and the sandstone domes known as Kata Tjuta were created through upheaval and erosion. Tour the base of ""the Rock,"" learning about its geology and significance to Aboriginal culture. Witness the changing colors of Uluru at sunset accompanied by a champagne toast.","A$12,438",2026-06-09,NT,Alice Springs
global_journeys,Australia's Outback to New Zealand's South Island,https://www.globaljourneys.com/trip/collette-col97,18,10,Uluru - Melbourne,"Fly to the beautiful Victorian city of Melbourne. Set upon the shores of Port Phillip Bay and the Yarra River, the city exudes a lively and cosmopolitan atmosphere.","A$12,438",2026-06-09,NT,Uluru
global_journeys,Australia's Outback to New Zealand's South Island,https://www.globaljourneys.com/trip/collette-col97,18,11,Melbourne,"Set out on a city tour and see Fitzroy Gardens and Melbourne's bustling “laneways.” Visit the Melbourne Botanical Gardens and Shrine of Remembrance. Then, it's your choice! Enjoy panoramic views from above at Melbourne Skydeck, the Southern Hemisphere's highest public vantage point -OR- unwind on a scenic cruise along the Yarra River, taking in Melbourne's sights from the water. With an afternoon to yourself, perhaps you will ride a free city tram, try the amazing array of cuisines on offer in this multicultural city, or enjoy the Victorian-era architecture.","A$12,438",2026-06-09,VIC,Melbourne
global_journeys,Australia's Outback to New Zealand's South Island,https://www.globaljourneys.com/trip/collette-col97,18,12,"Melbourne - Queenstown, New Zealand","Leave Australia behind and fly to Queenstown, New Zealand. One of New Zealand's most popular towns, Queenstown is nestled against a picturesque bay and snowcapped mountains. Home to ski resorts, hiking trails, and an abundance of natural beauty, the city is known as the “Adventure Capital of the World.” Settle into your new home for the next three nights.","A$12,438",2026-06-09,VIC,Melbourne
global_journeys,Australia's Outback to New Zealand's South Island,https://www.globaljourneys.com/trip/collette-col97,18,13,Queenstown - Milford Sound - Queenstown,"Soak in the rugged grandeur of Hollyford Valley as you travel through an ancient beech forest via the Homer Tunnel. Cruise the Milford Sound and see why this fjord is one of the most visited sights on South Island. Following the cruise, consider returning to Queenstown via a short optional flight (weather permitting) for spectacular views of New Zealand's Southern Alps.","A$12,438",2026-06-09,South Pacific,Queenstown NZ
global_journeys,Australia's Outback to New Zealand's South Island,https://www.globaljourneys.com/trip/collette-col97,18,14,Queenstown,"Your day is free to experience Queenstown your way. Shop or people-watch in the village, find a unique eatery for lunch, sample some New Zealand wine – the day is yours to enjoy this stunning city.","A$12,438",2026-06-09,South Pacific,Queenstown NZ
global_journeys,Australia's Outback to New Zealand's South Island,https://www.globaljourneys.com/trip/collette-col97,18,15,Queenstown - Mt. Cook National Park,"Set off for the 19th-century settlement of Arrowtown, founded during the gold fever. Follow the Kawarau River and cross Lindis Pass before arriving in New Zealand's most famous national park – Mt. Cook. Savor some free time in this Alpine paradise. You may choose to take a nature walk or simply meditate on the beauty of the Southern Alps.","A$12,438",2026-06-09,South Pacific,Queenstown NZ
global_journeys,Australia's Outback to New Zealand's South Island,https://www.globaljourneys.com/trip/collette-col97,18,16,Mt. Cook National Park - Christchurch,"Depart for Christchurch this morning and pay a visit to Willowbank Wildlife Reserve. A leader in the conservation of New Zealand species, Willowbank offers the chance to view New Zealand's “Big 5” up close and personal. Learn about the local Indigenous culture of the Maori, with a paddle on the Avon River in a traditional canoe or waka. Later, join a local Kiwi family for a home-hosted dinner.","A$12,438",2026-06-09,South Pacific,Christchurch
global_journeys,Australia's Outback to New Zealand's South Island,https://www.globaljourneys.com/trip/collette-col97,18,17,Christchurch,"Devastated by an earthquake in early 2011, see firsthand how the “Garden City” is recreating itself during a sightseeing tour that highlights the city's magnificent gardens and elegant park district. As the day draws to a close, toast to your adventure down under at a farewell dinner with your fellow travelers.","A$12,438",2026-06-09,South Pacific,Christchurch
global_journeys,Australia's Outback to New Zealand's South Island,https://www.globaljourneys.com/trip/collette-col97,18,18,Christchurch - Tour Ends,"Your tour comes to a close, leaving you with unforgettable memories of the South Pacific.","A$12,438",2026-06-09,South Pacific,Christchurch
global_journeys,Three Capes (Long Weekend),https://www.globaljourneys.com/trip/tas-walking-co-tlw3,3,1,Hobart to Tasman Camp,,"A$2,347",2026-06-09,TAS,Hobart
global_journeys,Three Capes (Long Weekend),https://www.globaljourneys.com/trip/tas-walking-co-tlw3,3,2,Cape Raoul,,"A$2,347",2026-06-09,TAS,Port Arthur
global_journeys,Three Capes (Long Weekend),https://www.globaljourneys.com/trip/tas-walking-co-tlw3,3,3,Tasman Arch - Waterfall Bluff,,"A$2,347",2026-06-09,TAS,Port Arthur
global_journeys,West Coast Discovery,https://www.globaljourneys.com/trip/outback-spirit-wcd,16,1,Your Adventure Begins in Perth,"Today, you will be met by your Tour Directors before taking an informative tour of the city, including scenic Kings Park. Kings Park also encompasses the Perth Botanic Garden and here, we enjoy a wander through a magnificent display of the area's wildflowers.","A$10,395",2026-06-09,WA,Perth
global_journeys,West Coast Discovery,https://www.globaljourneys.com/trip/outback-spirit-wcd,16,2,Perth – Wave Rock – Hyden,,"A$10,395",2026-06-09,WA,Perth
global_journeys,West Coast Discovery,https://www.globaljourneys.com/trip/outback-spirit-wcd,16,3,Coolgardie - Kalgoorlie,,"A$10,395",2026-06-09,WA,Kalgoorlie
global_journeys,West Coast Discovery,https://www.globaljourneys.com/trip/outback-spirit-wcd,16,4,Norseman - Esperance,,"A$10,395",2026-06-09,WA,Esperance
global_journeys,West Coast Discovery,https://www.globaljourneys.com/trip/outback-spirit-wcd,16,5,Stirling Range National Park - Albany,This morning we travel west through Ravensthorpe and Jerramungup stopping along the way for lunch. Later this afternoon we visit Bluff Knoll Lookout in the majestic Stirling Range National Park before arriving in the whaling town of Albany. We spend the next two nights at the Dog Rock Motel.,"A$10,395",2026-06-09,WA,Albany
global_journeys,West Coast Discovery,https://www.globaljourneys.com/trip/outback-spirit-wcd,16,6,Discovering Albany,,"A$10,395",2026-06-09,WA,Albany
global_journeys,West Coast Discovery,https://www.globaljourneys.com/trip/outback-spirit-wcd,16,7,Ancient Empire & Valley of the Giants - Margaret River,,"A$10,395",2026-06-09,WA,Margaret River
global_journeys,West Coast Discovery,https://www.globaljourneys.com/trip/outback-spirit-wcd,16,8,Cape Leeuwin - Margaret River,This morning we enjoy some local touring before heading to Cape Leeuwin where we join a guided tour of the old historic lighthouse. We then head back to the Margaret River region for some lunch and a wine tasting at Swings and Roundabouts. We return to the resort for our second night stay.,"A$10,395",2026-06-09,WA,Margaret River
global_journeys,West Coast Discovery,https://www.globaljourneys.com/trip/outback-spirit-wcd,16,9,Busselton - Fremantle - Rottnest Island,"This morning, we depart Margaret River to visit Busselton on Geographe Bay and take time to wander the 1.7 km jetty, the longest in WA. We'll travel via the Tuart forests to Bunbury, where we take in the impressive view over the harbour and city from the local lookout. We then continue through Australind and Mandurah before arriving in the cosmopolitan city of Fremantle by mid-afternoon. Join the Rottnest Express transfer to Rottnest Island for our overnight stay.","A$10,395",2026-06-09,WA,Busselton
